01FB15ECS050,100047@gmail.com,6.73,4,2015,cdcadbbcb - 560030,9101088067,95.97%
01FB15ECS051,100048@gmail.com,7.2,4,2015,eeeebdaba - 560029,9114988668,98.44%
01FB15ECS052,100049@gmail.com,7.78,4,2015,aeaddeeda - 560097,9132672150,96.57%
01FB15ECS053,100050@gmail.com,7.68,4,2015,bccaacbba - 560041,9133813457,96.57%
01FB15ECS054,100051@gmail.com,7.36,4,2015,babeebcee - 560032,9112665590,95.57%
01FB15ECS055,100052@gmail.com,7.3,4,2015,dbacecbad - 560078,9144745138,95.50%
01FB15ECS056,100053@gmail.com,9.76,4,2015,badecbcaa - 560085,9181874445,95.19%
01FB15ECS057,100054@gmail.com,7.36,4,2015,dacebccdb - 560056,9193940084,98.95%
01FB15ECS058,100055@gmail.com,7.15,4,2015,dadddedbe - 560094,9172842349,99.26%
01FB15ECS059,100056@gmail.com,9.26,4,2015,bbdaceaeb - 560032,9187434487,97.91%
01FB15ECS060,100057@gmail.com,6.71,4,2015,acaedadec - 560016,9166921719,97.58%
01FB15ECS061,100058@gmail.com,9.77,4,2015,bbdeebede - 560048,9107697725,97.62%
01FB15ECS062,100059@gmail.com,8.78,4,2015,ebacedeae - 560028,9185189870,96.51%
01FB15ECS063,100060@gmail.com,8.99,4,2015,cdeadddec - 560083,9166714717,97.75%
01FB15ECS064,100061@gmail.com,9.63,4,2015,dcaeebcac - 560019,9174523671,97.27%
01FB15ECS065,100062@gmail.com,8.98,4,2015,cadbadabb - 560037,9148830571,97.98%
01FB15ECS066,100063@gmail.com,6.31,4,2015,bbadeebae - 560061,9100664790,97.46%
01FB15ECS067,100064@gmail.com,9.7,4,2015,beacdbbdd - 560047,9199025523,95.84%
01FB15ECS068,100065@gmail.com,8.17,4,2015,bacdeaeda - 560056,9157534695,97.92%
01FB15ECS069,100066@gmail.com,9.79,4,2015,bbbebcaac - 560020,9122022131,98.47%
01FB15ECS070,100067@gmail.com,6.53,4,2015,bbabaaaaa - 560053,9142037874,97.75%
01FB15ECS071,100068@gmail.com,8.49,4,2015,edaaedbdc - 560034,9110663151,99.91%
01FB15ECS072,100069@gmail.com,6.26,4,2015,eabcbeeba - 560058,9134909558,95.85%
01FB15ECS073,100070@gmail.com,7.5,4,2015,dbebaabbc - 560014,9140512686,95.41%
01FB15ECS074,100071@gmail.com,8.2,4,2015,abaeaabce - 560073,9154571314,98.21%
01FB15ECS075,100072@gmail.com,8.62,4,2015,ebdacbaeb - 560024,9189799840,96.21%
01FB15ECS076,100073@gmail.com,8.41,4,2015,bccaddbdc - 560076,9189878321,96.13%
01FB15ECS077,100074@gmail.com,6.81,4,2015,beedececb - 560025,9159428430,96.14%
01FB15ECS078,100075@gmail.com,8.47,4,2015,aeaedbdbe - 560012,9112437825,98.32%
01FB15ECS079,100076@gmail.com,7.1,4,2015,bddebaabb - 560031,9170769035,98.85%
01FB15ECS080,100077@gmail.com,6.51,4,2015,abcbabaec - 560014,9190060707,99.75%
01FB15ECS081,100078@gmail.com,9.62,4,2015,dabedeade - 560070,9152506592,99.36%
01FB15ECS082,100079@gmail.com,6.1,4,2015,adbeebcac - 560075,9173163183,96.93%
01FB15ECS083,100080@gmail.com,8.57,4,2015,daeeedabd - 560075,9139759781,98.78%
01FB15ECS084,100081@gmail.com,7.74,4,2015,aedaaadcc - 560036,9127293343,95.86%
01FB15ECS085,100082@gmail.com,8.89,4,2015,eadecadbb - 560086,9184921383,99.52%
01FB15ECS086,100083@gmail.com,7.23,4,2015,eaccbbbac - 560058,9164917104,96.16%
01FB15ECS087,100084@gmail.com,9.89,4,2015,aeeabeacc - 560060,9124422558,95.22%
01FB15ECS088,100085@gmail.com,6.28,4,2015,ebcdeaede - 560036,9179767929,96.33%
01FB15ECS089,100086@gmail.com,6.82,4,2015,bbbbdaada - 560098,9149242056,98.19%
01FB15ECS090,100087@gmail.com,6.4,4,2015,cbecdbbda - 560033,9186535389,97.10%
01FB15ECS092,100088@gmail.com,9.4,4,2015,cdbcaedbe - 560033,9159195217,99.23%
01FB15ECS093,100089@gmail.com,8.79,4,2015,cabcbdeda - 560053,9129613512,95.50%
01FB15ECS094,100090@gmail.com,9.2,4,2015,ccdadcdda - 560046,9107987112,95.98%
01FB15ECS095,100091@gmail.com,8.71,4,2015,cbbbbdcdc - 560038,9117040759,98.30%
01FB15ECS096,100092@gmail.com,7.95,4,2015,bedecdabe - 560063,9162182961,95.56%
01FB15ECS097,100093@gmail.com,6.28,4,2015,ebbcdbabd - 560079,9113213638,98.19%
01FB15ECS098,100094@gmail.com,9.68,4,2015,badddecaa - 560054,9125670204,96.97%
01FB15ECS099,100095@gmail.com,9.39,4,2015,eeacadacd - 560048,9109815736,96.95%
01FB15ECS100,100096@gmail.com,9.56,4,2015,dbadcbdcc - 560087,9163109739,98.56%
01FB15ECS101,100097@gmail.com,9.66,4,2015,eecebadce - 560036,9188666027,95.62%
01FB15ECS102,100098@gmail.com,6.38,4,2015,eccddbaca - 560074,9100434793,97.24%
01FB15ECS103,100099@gmail.com,8.9,4,2015,ededaecda - 560036,9140842963,96.29%
01FB15ECS104,100100@gmail.com,6.3,4,2015,dbdacaeae - 560089,9100053080,96.18%
01FB15ECS105,100101@gmail.com,9.46,4,2015,badddcbcd - 560064,9123327729,97.40%
01FB15ECS106,100102@gmail.com,8.47,4,2015,eecccbbee - 560041,9167505789,97.73%
01FB15ECS107,100103@gmail.com,9.4,4,2015,ebebcdccc - 560031,9177513581,98.42%
01FB15ECS108,100104@gmail.com,7.53,4,2015,daddbcecc - 560081,9167233027,95.98%
01FB15ECS109,100105@gmail.com,8.1,4,2015,cbdbcdedc - 560067,9110366016,98.40%
01FB15ECS111,100106@gmail.com,9.24,4,2015,ecededadc - 560092,9195187055,98.62%
01FB15ECS112,100107@gmail.com,8.23,4,2015,bbbdbdbea - 560015,9172423215,97.24%
01FB15ECS113,100108@gmail.com,9.17,4,2015,ceaebaaab - 560049,9148127951,97.14%
01FB15ECS116,100109@gmail.com,7.63,4,2015,ebcbbccea - 560040,9124317999,96.89%
01FB15ECS117,100110@gmail.com,9.33,4,2015,bebdddaee - 560085,9146791482,97.48%
01FB15ECS118,100111@gmail.com,9.77,4,2015,dbaaaebbc - 560059,9195045032,95.30%
01FB15ECS119,100112@gmail.com,7.47,4,2015,cdaccddab - 560073,9171245394,95.32%
01FB15ECS120,100113@gmail.com,8.57,4,2015,bcbccdcdd - 560037,9144374444,99.61%
01FB15ECS121,100114@gmail.com,9.26,4,2015,ebcacbbac - 560036,9144336674,95.28%
01FB15ECS122,100115@gmail.com,7.79,4,2015,aecccdbcd - 560027,9169479123,96.83%
01FB15ECS123,100116@gmail.com,8.9,4,2015,ececbbdee - 560054,9167662983,99.29%
01FB15ECS124,100117@gmail.com,9.19,4,2015,ddaaecebc - 560041,9171856262,98.73%
01FB15ECS125,100118@gmail.com,7.8,4,2015,eaebdcdee - 560011,9158374070,95.74%
01FB15ECS126,100119@gmail.com,8.62,4,2015,cdbacadbd - 560048,9199297026,95.10%
01FB15ECS127,100120@gmail.com,7.56,4,2015,eadebbead - 560021,9112000393,97.44%
01FB15ECS128,100121@gmail.com,9.93,4,2015,adaabccdb - 560029,9125852790,96.76%
01FB15ECS129,100122@gmail.com,8.1,4,2015,eabcbdcbd - 560042,9136677465,96.65%
01FB15ECS130,100123@gmail.com,9.77,4,2015,cddcddbcd - 560094,9141445178,98.24%
01FB15ECS131,100124@gmail.com,9.78,4,2015,edcacceeb - 560090,9114211718,98.29%
01FB15ECS132,100125@gmail.com,8.72,4,2015,daaeebaba - 560061,9157670596,97.33%
01FB15ECS133,100126@gmail.com,8.27,4,2015,debaaacab - 560015,9136518958,96.85%
01FB15ECS134,100127@gmail.com,8.84,4,2015,edaeabcaa - 560048,9132646716,97.97%
01FB15ECS135,100128@gmail.com,8.79,4,2015,baceaeccb - 560032,9154924073,98.17%
01FB15ECS136,100129@gmail.com,7.86,4,2015,debddedae - 560085,9128610561,99.87%
01FB15ECS137,100130@gmail.com,8.2,4,2015,dcddbaded - 560034,9144093156,97.18%
01FB15ECS138,100131@gmail.com,6.69,4,2015,dbbbccdeb - 560098,9171045291,95.11%
01FB15ECS139,100132@gmail.com,8.33,4,2015,aacebbdab - 560097,9155024086,95.63%
01FB15ECS140,100133@gmail.com,7.8,4,2015,bdcceaaba - 560054,9118148515,99.66%
01FB15ECS141,100134@gmail.com,7.16,4,2015,abccbedcd - 560063,9136998640,95.88%
01FB15ECS142,100135@gmail.com,7.22,4,2015,eeeeaeacc - 560085,9113794634,99.92%
01FB15ECS143,100136@gmail.com,7.78,4,2015,aeccecdcc - 560051,9179241121,96.91%
01FB15ECS144,100137@gmail.com,6.85,4,2015,adddaeeeb - 560099,9188367540,96.35%
01FB15ECS145,100138@gmail.com,8.42,4,2015,cbacbacbb - 560050,9162540059,99.37%
01FB15ECS146,100139@gmail.com,6.31,4,2015,dbdaebcec - 560060,9141855960,97.37%
01FB15ECS147,100140@gmail.com,6.62,4,2015,cccbeecab - 560054,9165547211,95.84%
01FB15ECS148,100141@gmail.com,6.58,4,2015,daccdcadd - 560049,9113574320,98.87%
01FB15ECS149,100142@gmail.com,7.19,4,2015,ddbdeadda - 560025,9114600861,99.51%
01FB15ECS150,100143@gmail.com,6.2,4,2015,dadbcedbc - 560040,9107849763,97.88%
01FB15ECS151,100144@gmail.com,6.91,4,2015,dcbaadbdb - 560027,9174712591,96.57%
01FB15ECS152,100145@gmail.com,7.2,4,2015,bbaabccab - 560068,9135455279,99.63%
01FB15ECS153,100146@gmail.com,7.1,4,2015,cebbeeadd - 560061,9193638791,95.10%
01FB15ECS154,100147@gmail.com,8.19,4,2015,cebdecdbe - 560028,9192583780,96.47%
01FB15ECS155,100148@gmail.com,9.9,4,2015,abbecaddb - 560090,9187313853,96.54%
01FB15ECS156,100149@gmail.com,8.97,4,2015,eaabcdcac - 560053,9139326668,99.62%
01FB15ECS157,100150@gmail.com,7.65,4,2015,ddbeeeecb - 560028,9150876020,97.81%
01FB15ECS158,100151@gmail.com,6.92,4,2015,deaaabdca - 560051,9178824608,95.62%
01FB15ECS160,100152@gmail.com,9.58,4,2015,bdcccdcec - 560092,9105687685,96.95%
01FB15ECS161,100153@gmail.com,8.58,4,2015,accbdbadd - 560089,9146932319,97.92%
01FB15ECS162,100154@gmail.com,7.75,4,2015,abddbcdaa - 560056,9198867925,99.30%
01FB15ECS163,100155@gmail.com,8.6,4,2015,bdcedbedb - 560033,9134521477,99.55%
01FB15ECS164,100156@gmail.com,8.26,4,2015,ceedabdca - 560050,9180156763,95.22%
01FB15ECS165,100157@gmail.com,8.7,4,2015,cabdbbecc - 560051,9184922859,95.29%
01FB15ECS166,100158@gmail.com,6.45,4,2015,cccbcdcac - 560072,9199127093,98.86%
01FB15ECS167,100159@gmail.com,7.93,4,2015,ecbbbbbcb - 560020,9175917523,99.23%
01FB15ECS168,100160@gmail.com,9.28,4,2015,cccccaecd - 560036,9100162148,97.57%
01FB15ECS169,100161@gmail.com,9.68,4,2015,dbaabddbb - 560080,9112630171,99.92%
01FB15ECS170,100162@gmail.com,7.47,4,2015,aeecdcedd - 560014,9144715940,97.24%
01FB15ECS171,100163@gmail.com,6.75,4,2015,ceabebbbc - 560072,9159058715,96.57%
01FB15ECS172,100164@gmail.com,7.1,4,2015,deeabeebc - 560071,9168344381,98.59%
01FB15ECS173,100165@gmail.com,8.61,4,2015,cedbcabda - 560016,9135768312,97.98%
01FB15ECS174,100166@gmail.com,8.89,4,2015,babcdcdac - 560020,9192303139,99.63%
01FB15ECS175,100167@gmail.com,6.25,4,2015,acacadaab - 560035,9137723401,98.46%
01FB15ECS176,100168@gmail.com,7.84,4,2015,debebbbdb - 560067,9154089966,95.15%
01FB15ECS177,100169@gmail.com,7.47,4,2015,dcbdccadc - 560031,9152797635,99.89%
01FB15ECS178,100170@gmail.com,8.76,4,2015,cadddcbdc - 560027,9162367397,97.96%
01FB15ECS179,100171@gmail.com,8.6,4,2015,bdaccbabb - 560060,9146922798,95.22%
01FB15ECS180,100172@gmail.com,9.29,4,2015,ccbbeccdc - 560074,9188647593,97.65%
01FB15ECS181,100173@gmail.com,8.56,4,2015,bacbecdcc - 560085,9187827670,96.97%
01FB15ECS182,100174@gmail.com,6.77,4,2015,abbaeaecb - 560023,9162068089,99.16%
01FB15ECS183,100175@gmail.com,6.28,4,2015,bdadaebed - 560053,9165119281,99.81%
01FB15ECS184,100176@gmail.com,6.93,4,2015,dcbbbbcea - 560059,9134728012,98.42%
01FB15ECS185,100177@gmail.com,8.53,4,2015,baaedeedc - 560075,9157658530,96.13%
01FB15ECS186,100178@gmail.com,8.7,4,2015,cbbdedebe - 560077,9186907268,99.86%
01FB15ECS187,100179@gmail.com,9.77,4,2015,aebbecece - 560066,9168722290,98.27%
01FB15ECS188,100180@gmail.com,9.78,4,2015,abdeecbbb - 560020,9183858076,96.77%
01FB15ECS189,100181@gmail.com,8.85,4,2015,aaaddcdda - 560057,9171439714,95.56%
01FB15ECS190,100182@gmail.com,8.5,4,2015,ecbbedbdb - 560044,9122514596,96.90%
01FB15ECS191,100183@gmail.com,7.59,4,2015,cdbdeaada - 560097,9122196322,99.66%
01FB15ECS192,100184@gmail.com,9.49,4,2015,caccaaadb - 560011,9106330576,95.95%
01FB15ECS193,100185@gmail.com,9.61,4,2015,caaddaecd - 560097,9161002315,97.64%
01FB15ECS194,100186@gmail.com,7.43,4,2015,dbcdeaeec - 560010,9145917198,97.25%
01FB15ECS195,100187@gmail.com,6.47,4,2015,becdcaeee - 560049,9194008999,96.55%
01FB15ECS196,100188@gmail.com,8.19,4,2015,baebcbbdb - 560020,9186725530,99.42%
01FB15ECS197,100189@gmail.com,7.31,4,2015,aadacdcdc - 560067,9164920608,96.77%
01FB15ECS198,100190@gmail.com,9.59,4,2015,caaddbaba - 560016,9135647647,99.33%
01FB15ECS200,100191@gmail.com,6.55,4,2015,eddbccccd - 560016,9184376721,99.22%
01FB15ECS201,100192@gmail.com,6.74,4,2015,bedebaacd - 560039,9151845594,97.53%
01FB15ECS202,100193@gmail.com,8.97,4,2015,dbebdacbe - 560077,9139086013,98.26%
01FB15ECS203,100194@gmail.com,7.69,4,2015,beccdceee - 560045,9120366726,97.89%
01FB15ECS204,100195@gmail.com,9.79,4,2015,cdedabbaa - 560066,9153017326,96.41%
01FB15ECS205,100196@gmail.com,8.39,4,2015,dcdebacba - 560056,9172950539,99.90%
01FB15ECS206,100197@gmail.com,8,4,2015,dedabecba - 560015,9128980123,95.53%
01FB15ECS208,100198@gmail.com,7.26,4,2015,ddcdbebea - 560061,9119074098,99.66%
01FB15ECS209,100199@gmail.com,8.2,4,2015,beaebebad - 560096,9136989190,95.49%
01FB15ECS210,100200@gmail.com,9.6,4,2015,eabbbecdb - 560025,9146657509,96.87%
01FB15ECS211,100201@gmail.com,9.24,4,2015,dbddcbcaa - 560069,9128104321,96.10%
01FB15ECS212,100202@gmail.com,7.34,4,2015,bacedbbae - 560033,9131572592,98.44%
01FB15ECS213,100203@gmail.com,9.54,4,2015,ccecbdacc - 560061,9129190980,95.38%
01FB15ECS214,100204@gmail.com,7.93,4,2015,bcbedacad - 560033,9151074601,98.60%
01FB15ECS215,100205@gmail.com,7.56,4,2015,ccbdaacdc - 560025,9168266054,97.31%
01FB15ECS216,100206@gmail.com,9.82,4,2015,adeaeedda - 560093,9119759926,99.84%
01FB15ECS217,100207@gmail.com,6.67,4,2015,acedeadbc - 560010,9123911970,98.26%
01FB15ECS218,100208@gmail.com,6.92,4,2015,bddccebad - 560050,9172897842,98.57%
01FB15ECS219,100209@gmail.com,6.84,4,2015,beddeceeb - 560054,9124325169,99.67%
01FB15ECS220,100210@gmail.com,6.98,4,2015,bbcdceddb - 560081,9191613061,97.17%
01FB15ECS221,100211@gmail.com,8.6,4,2015,aaacdbbcd - 560051,9169858413,97.74%
01FB15ECS222,100212@gmail.com,6.34,4,2015,cbacecaee - 560093,9152171544,96.74%
01FB15ECS223,100213@gmail.com,9.24,4,2015,bbabdbced - 560027,9183988290,98.52%
01FB15ECS224,100214@gmail.com,8.94,4,2015,abdacccea - 560083,9198892124,96.19%
01FB15ECS225,100215@gmail.com,8.47,4,2015,debccbdeb - 560084,9117620508,99.22%
01FB15ECS226,100216@gmail.com,7.7,4,2015,adceccabc - 560028,9111251402,96.34%
01FB15ECS227,100217@gmail.com,6.71,4,2015,caddccbdb - 560093,9140527030,97.45%
01FB15ECS228,100218@gmail.com,8.38,4,2015,beeccebbc - 560027,9103067861,98.97%
01FB15ECS229,100219@gmail.com,9.83,4,2015,debdbddac - 560031,9128641046,99.47%
01FB15ECS230,100220@gmail.com,6.14,4,2015,bcebcdeec - 560019,9116230961,95.28%
01FB15ECS231,100221@gmail.com,8.91,4,2015,dddbbaacb - 560030,9187620305,96.29%
01FB15ECS232,100222@gmail.com,6.96,4,2015,cebbeecdc - 560083,9176297392,95.35%
01FB15ECS233,100223@gmail.com,8.66,4,2015,aabaeaaac - 560058,9159681504,99.39%
01FB15ECS234,100224@gmail.com,7.63,4,2015,ceaeccbde - 560062,9128885616,98.90%
01FB15ECS235,100225@gmail.com,6.17,4,2015,baeadbedd - 560081,9121570321,97.63%
01FB15ECS236,100226@gmail.com,8.1,4,2015,aedecaecc - 560087,9100949738,95.38%
01FB15ECS237,100227@gmail.com,6.55,4,2015,acbabdaaa - 560072,9188765260,99.21%
01FB15ECS238,100228@gmail.com,8.51,4,2015,deabbbebc - 560016,9199764830,96.26%
01FB15ECS239,100229@gmail.com,7.11,4,2015,ecdbeceea - 560077,9155751032,99.23%
01FB15ECS240,100230@gmail.com,6.2,4,2015,bbaaddebc - 560026,9106022213,99.82%
01FB15ECS241,100231@gmail.com,7.92,4,2015,ebddaddab - 560012,9164126791,98.71%
01FB15ECS242,100232@gmail.com,7.42,4,2015,cadaebace - 560068,9126815194,97.21%
01FB15ECS243,100233@gmail.com,8.75,4,2015,ddcadcbcb - 560032,9191645838,99.97%
01FB15ECS244,100234@gmail.com,6.64,4,2015,dbbddaece - 560099,9159479670,99.26%
01FB15ECS245,100235@gmail.com,6.2,4,2015,eaadeebcb - 560027,9148754358,99.52%
01FB15ECS246,100236@gmail.com,7.63,4,2015,ddaedbdeb - 560075,9174970366,98.97%
01FB15ECS247,100237@gmail.com,8.67,4,2015,cacceaebb - 560050,9172898064,95.49%
01FB15ECS248,100238@gmail.com,6.88,4,2015,bdcbedebc - 560045,9191130738,96.47%
01FB15ECS249,100239@gmail.com,7.66,4,2015,bdbcedebd - 560037,9119831866,98.66%
01FB15ECS250,100240@gmail.com,6.93,4,2015,ccddbccdd - 560029,9111345047,97.49%
01FB15ECS251,100241@gmail.com,6.89,4,2015,cbeecdbab - 560045,9187086786,99.16%
01FB15ECS252,100242@gmail.com,7.93,4,2015,ebabbbcda - 560044,9128557797,99.74%
01FB15ECS253,100243@gmail.com,7.61,4,2015,babcaddda - 560091,9198370668,99.85%
01FB15ECS254,100244@gmail.com,8.61,4,2015,eceabdbdd - 560057,9154003171,95.98%
01FB15ECS255,100245@gmail.com,7.33,4,2015,bacbbcabb - 560064,9187635935,99.73%
01FB15ECS256,100246@gmail.com,8.9,4,2015,caecaeebe - 560069,9187758196,98.99%
01FB15ECS257,100247@gmail.com,6.79,4,2015,baaaeddda - 560064,9141509682,95.35%
01FB15ECS258,100248@gmail.com,7.2,4,2015,baeacebbd - 560035,9158586634,95.56%
01FB15ECS259,100249@gmail.com,8.56,4,2015,cceaecbdd - 560060,9121421670,96.56%
01FB15ECS260,100250@gmail.com,8.6,4,2015,dddedcceb - 560053,9170265855,95.79%
01FB15ECS261,100251@gmail.com,6.84,4,2015,dcdcdbeea - 560060,9170365487,95.87%
01FB15ECS262,100252@gmail.com,6.27,4,2015,bbedbadec - 560094,9189686362,99.58%
01FB15ECS263,100253@gmail.com,9.65,4,2015,caaeeeaea - 560085,9141592823,96.45%
01FB15ECS264,100254@gmail.com,7.61,4,2015,bceccecac - 560096,9137352479,96.59%
01FB15ECS265,100255@gmail.com,7.22,4,2015,bebbdccee - 560038,9130494950,98.23%
01FB15ECS266,100256@gmail.com,6.96,4,2015,debdeaccc - 560051,9156202588,95.19%
01FB15ECS267,100257@gmail.com,9.51,4,2015,abcbbebbc - 560020,9121586701,97.72%
01FB15ECS268,100258@gmail.com,9.39,4,2015,eceecaeee - 560078,9166507538,99.97%
01FB15ECS269,100259@gmail.com,6.96,4,2015,eebbdcace - 560038,9168380530,99.88%
01FB15ECS270,100260@gmail.com,7.84,4,2015,caeebadbb - 560078,9168929672,98.25%
01FB15ECS271,100261@gmail.com,6.48,4,2015,cdabcbbbd - 560026,9168191448,97.73%
01FB15ECS272,100262@gmail.com,6.6,4,2015,beaceeaba - 560055,9144671132,97.50%
01FB15ECS273,100263@gmail.com,9,4,2015,bcbbceadb - 560099,9187172042,97.41%
01FB15ECS274,100264@gmail.com,6.9,4,2015,cdedcbabd - 560041,9192083970,99.75%
01FB15ECS275,100265@gmail.com,9.25,4,2015,ccabcdeac - 560030,9145853388,99.85%
01FB15ECS276,100266@gmail.com,8.85,4,2015,cdabaebae - 560053,9140034476,98.69%
01FB15ECS277,100267@gmail.com,6.39,4,2015,aecbecadb - 560088,9123585666,98.23%
01FB15ECS278,100268@gmail.com,9.99,4,2015,cccdebbab - 560058,9153198844,98.59%
01FB15ECS279,100269@gmail.com,7.32,4,2015,cdacaccdd - 560058,9127527155,97.44%
01FB15ECS280,100270@gmail.com,9.8,4,2015,acaccccee - 560048,9143626558,98.36%
01FB15ECS281,100271@gmail.com,8.94,4,2015,dcbaceceb - 560012,9117833107,98.20%
01FB15ECS282,100272@gmail.com,7.28,4,2015,daeebdcae - 560040,9111394130,99.33%
01FB15ECS283,100273@gmail.com,6.4,4,2015,edbadcedc - 560089,9199101497,98.31%
01FB15ECS284,100274@gmail.com,6.52,4,2015,ddbddbadd - 560027,9135568834,97.54%
01FB15ECS285,100275@gmail.com,8.16,4,2015,aadeddbca - 560074,9114808606,98.34%
01FB15ECS286,100276@gmail.com,6.33,4,2015,beebaddac - 560022,9176946213,97.60%
01FB15ECS287,100277@gmail.com,9.85,4,2015,bedcecdbc - 560073,9125343677,99.33%
01FB15ECS288,100278@gmail.com,9.66,4,2015,aceadbaae - 560046,9187899574,96.66%
01FB15ECS289,100279@gmail.com,6.76,4,2015,cadaceadd - 560014,9114499410,96.10%
01FB15ECS290,100280@gmail.com,8.8,4,2015,dcccdedab - 560020,9123887325,97.77%
01FB15ECS291,100281@gmail.com,7.31,4,2015,dcddaddbc - 560092,9125216615,99.15%
01FB15ECS292,100282@gmail.com,8.73,4,2015,cecababaa - 560098,9176577180,95.74%
01FB15ECS293,100283@gmail.com,7.61,4,2015,eeccaceda - 560063,9104266144,99.99%
01FB15ECS294,100284@gmail.com,6.33,4,2015,ceeebbdbe - 560013,9143137155,95.13%
01FB15ECS296,100285@gmail.com,6.2,4,2015,bccdabacc - 560035,9138315426,99.54%
01FB15ECS297,100286@gmail.com,9.18,4,2015,eacbedbac - 560033,9188944203,97.93%
01FB15ECS298,100287@gmail.com,9.5,4,2015,eebccaadc - 560020,9183341150,96.98%
